service_name,arm_sku_name,arm_region_name,meter_name,unit_of_measure,currency_code,previous_price,current_price,delta_pct,is_synthetic,effective_start_date
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.044,0.044,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.0421,0.0421,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.046,0.046,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.044,0.044,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.0421,0.0421,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.0458,0.0458,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.044,0.044,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.0421,0.0421,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.0632,0.0632,0.0,0,2020-05-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.0458,0.0458,0.0,0,2017-02-03T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.043968,0.043968,0.0,0,2017-02-03T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Data Stored,1 GB/Month,USD,0.042136,0.042136,0.0,0,2017-02-03T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Delete Operations,10K,USD,0.0,0.0,,0,2021-10-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Index,1 GB/Month,USD,0.0655,0.0655,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Iterative Read Operations,10K,USD,0.1,0.1,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Iterative Read Operations,10K,USD,0.13,0.13,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Iterative Write Operations,100,USD,0.1,0.1,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Iterative Write Operations,100,USD,0.13,0.13,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS List Operations,10K,USD,0.13,0.13,0.0,0,2019-06-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Named Encryption Scopes,1/Month,USD,1.0,1.0,0.0,0,2021-03-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Other Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Read Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Write Operations,10K,USD,0.13,0.13,0.0,0,2019-06-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Write Operations,10K,USD,0.1,0.1,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Write Operations,10K,USD,0.13,0.13,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Write Operations,10K,USD,0.1,0.1,0.0,0,2016-11-01T00:00:00Z
Storage,Hot GRS,eastus,Hot GRS Write Operations,10K,USD,0.13,0.13,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-06-01T00:00:00Z
Storage,Hot GRS,eastus,Hot Other Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-06-01T00:00:00Z
Storage,Hot GRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2016-11-01T00:00:00Z
Storage,Hot GZRS,eastus,All Other Operations,10K,USD,0.004,0.004,0.0,0,2017-10-01T00:00:00Z
Storage,Hot GZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot GZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot GZRS,eastus,GZRS Index Tags,10K/Month,USD,0.069,0.069,0.0,0,2020-11-30T00:00:00Z
Storage,Hot GZRS,eastus,GZRS List and Create Container Operations,10K,USD,0.1175,0.1175,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,GZRS Metadata,1 GB/Month,USD,0.0668,0.0668,0.0,0,2020-08-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2020-12-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2024-11-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2024-11-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2020-12-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Blob Inventory,1M,USD,0.00325,0.00325,0.0,0,2021-10-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2021-10-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.0468,0.0468,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.044928,0.044928,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.043056,0.043056,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.0647,0.0647,0.0,0,2020-08-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.046,0.046,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.0442,0.0442,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.0423,0.0423,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.0468,0.0468,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.044928,0.044928,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.043056,0.043056,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.0468,0.0468,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.044928,0.044928,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Data Stored,1 GB/Month,USD,0.043056,0.043056,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Delete Operations,10K,USD,0.0,0.0,,0,2021-10-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Index,1 GB/Month,USD,0.07425,0.07425,0.0,0,2024-10-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Iterative Read Operations,10K,USD,0.1625,0.1625,0.0,0,2024-01-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Iterative Read Operations,10K,USD,0.0625,0.0625,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Iterative Write Operations,100,USD,0.1365,0.1365,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS List Operations,10K,USD,0.1528,0.1528,0.0,0,2020-08-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Named Encryption Scopes,1/Month,USD,1.0,1.0,0.0,0,2021-03-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Other Operations,10K,USD,0.01092,0.01092,0.0,0,2020-08-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Other Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Read Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Write Operations,10K,USD,0.1528,0.1528,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Write Operations,10K,USD,0.1175,0.1175,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Write Operations,10K,USD,0.1528,0.1528,0.0,0,2020-08-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Write Operations,10K,USD,0.1175,0.1175,0.0,0,2020-07-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot GZRS Write Operations,10K,USD,0.306,0.306,0.0,0,2020-03-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Other Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2020-08-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot GZRS,eastus,Hot ZRS Read Operations,10K,USD,0.004,0.004,0.0,0,2018-07-01T00:00:00Z
Storage,Hot Hierarchical Namespace,eastus,Hot Hierarchical Namespace Unindexed Tags,10K/Month,USD,0.0065,0.0065,0.0,0,2026-04-01T00:00:00Z
Storage,Hot LRS,eastus,All Other Operations,10K,USD,0.004,0.004,0.0,0,2017-10-01T00:00:00Z
Storage,Hot LRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot LRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot LRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2020-12-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2024-11-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2024-11-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2020-12-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Iterative Read Operations,10K,USD,0.065,0.065,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Iterative Read Operations,10K,USD,0.05,0.05,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Iterative Write Operations,100,USD,0.065,0.065,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Iterative Write Operations,100,USD,0.05,0.05,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2021-10-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Blob Inventory,1M,USD,0.00325,0.00325,0.0,0,2021-10-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.0208,0.0208,0.0,0,2017-02-03T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.019968,0.019968,0.0,0,2017-02-03T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.019136,0.019136,0.0,0,2017-02-03T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.0208,0.0208,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.02,0.02,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.0191,0.0191,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.0208,0.0208,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.02,0.02,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.0191,0.0191,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.021,0.021,0.0,0,2020-03-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.02,0.02,0.0,0,2020-03-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.0191,0.0191,0.0,0,2020-03-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Data Stored,1 GB/Month,USD,0.0287,0.0287,0.0,0,2020-05-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Delete Operations,10K,USD,0.0,0.0,,0,2021-10-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Index,1 GB/Month,USD,0.0297,0.0297,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS List Operations,10K,USD,0.065,0.065,0.0,0,2019-06-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Named Encryption Scopes,1/Month,USD,1.0,1.0,0.0,0,2021-03-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Other Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Read Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Write Operations,10K,USD,0.05,0.05,0.0,0,2016-11-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Write Operations,10K,USD,0.065,0.065,0.0,0,2019-06-01T00:00:00Z
Storage,Hot LRS,eastus,Hot LRS Write Operations,10K,USD,0.065,0.065,0.0,0,2020-03-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-06-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Other Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-06-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2016-11-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Write Operations,10K,USD,0.065,0.065,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Hot Write Operations,10K,USD,0.05,0.05,0.0,0,2019-04-01T00:00:00Z
Storage,Hot LRS,eastus,Index Tags,10K/Month,USD,0.03,0.03,0.0,0,2021-02-01T00:00:00Z
Storage,Hot LRS,eastus,LRS List and Create Container Operations,10K,USD,0.05,0.05,0.0,0,2018-12-01T00:00:00Z
Storage,Hot LRS,eastus,LRS Metadata,1 GB/Month,USD,0.0297,0.0297,0.0,0,2019-07-05T00:00:00Z
Storage,Hot RA-GRS,eastus,All Other Operations,10K,USD,0.004,0.004,0.0,0,2017-10-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot RA-GRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot RA-GRS,eastus,GRS Index Tags,10K/Month,USD,0.069,0.069,0.0,0,2021-02-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2020-12-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2024-11-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2024-11-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2020-12-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot GRS Iterative Read Operations,10K,USD,0.1,0.1,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot GRS Iterative Read Operations,10K,USD,0.13,0.13,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot GRS Iterative Write Operations,100,USD,0.1,0.1,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot GRS Iterative Write Operations,100,USD,0.13,0.13,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot GRS Write Operations,10K,USD,0.1,0.1,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot GRS Write Operations,10K,USD,0.1,0.1,0.0,0,2016-11-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot GRS Write Operations,10K,USD,0.13,0.13,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Other Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Blob Inventory,1M,USD,0.00325,0.00325,0.0,0,2021-10-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2021-10-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0589,0.0589,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0565,0.0565,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0542,0.0542,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0589,0.0589,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0565,0.0565,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0542,0.0542,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0589,0.0589,0.0,0,2017-02-03T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.056544,0.056544,0.0,0,2017-02-03T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.054188,0.054188,0.0,0,2017-02-03T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.059,0.059,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0565,0.0565,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Data Stored,1 GB/Month,USD,0.0542,0.0542,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Delete Operations,10K,USD,0.0,0.0,,0,2021-10-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Index,1 GB/Month,USD,0.0842,0.0842,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Named Encryption Scopes,1/Month,USD,1.5,1.5,0.0,0,2021-03-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Other Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Read Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot RA-GRS Write Operations,10K,USD,0.13,0.13,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2016-11-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,All Other Operations,10K,USD,0.004,0.004,0.0,0,2017-10-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot RA-GZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot RA-GZRS,eastus,GZRS Index Tags,10K/Month,USD,0.069,0.069,0.0,0,2020-11-30T00:00:00Z
Storage,Hot RA-GZRS,eastus,GZRS List and Create Container Operations,10K,USD,0.0522,0.0522,0.0,0,2023-01-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2020-12-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2024-11-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2024-11-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2020-12-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot GZRS Iterative Read Operations,10K,USD,0.1625,0.1625,0.0,0,2024-01-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot GZRS Iterative Read Operations,10K,USD,0.0625,0.0625,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot GZRS Iterative Write Operations,100,USD,0.1365,0.1365,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot GZRS Write Operations,10K,USD,0.1528,0.1528,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot GZRS Write Operations,10K,USD,0.1175,0.1175,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Other Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Blob Inventory,1M,USD,0.00325,0.00325,0.0,0,2021-10-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2021-10-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.0585,0.0585,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.05616,0.05616,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.05382,0.05382,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.0585,0.0585,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.05616,0.05616,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.05382,0.05382,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.0585,0.0585,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.05616,0.05616,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.05382,0.05382,0.0,0,2020-07-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.058,0.058,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.0557,0.0557,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Data Stored,1 GB/Month,USD,0.0534,0.0534,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Delete Operations,10K,USD,0.0,0.0,,0,2021-10-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Index,1 GB/Month,USD,0.07425,0.07425,0.0,0,2024-10-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Named Encryption Scopes,1/Month,USD,1.5,1.5,0.0,0,2021-03-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Other Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot RA-GZRS Read Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot RA-GZRS,eastus,Hot ZRS Read Operations,10K,USD,0.004,0.004,0.0,0,2018-07-01T00:00:00Z
Storage,Hot ZRS,eastus,All Other Operations,10K,USD,0.004,0.004,0.0,0,2017-10-01T00:00:00Z
